amount,hour,day,senderBalance,receiverBalance,averageAmount,todayTransactions,transactionsLastHour,newReceiver,nightTransaction
28173,22,3,30301,47056,13826,26,8,1,0
33814,22,2,5666,57344,3111,16,10,0,0
42409,15,4,56193,6378,6606,3,0,1,0
16144,7,1,52808,34561,14511,14,19,0,0
7357,6,5,24853,78139,8313,22,12,0,0
9926,11,7,8972,93535,1178,29,15,0,0
17228,15,1,81088,56828,11709,15,3,0,0
25520,11,6,47715,14603,1439,22,5,1,0
26107,14,4,65004,52976,1575,26,10,0,0
27214,23,6,22218,90473,8789,2,12,1,0
18792,3,3,20882,18216,11007,11,14,1,1
19408,5,5,75266,20621,6899,27,13,1,1
30090,14,6,75644,75995,8049,19,12,0,0
38840,18,7,7512,45862,10135,3,6,1,0
16398,21,5,84067,87573,10562,1,14,1,0
40158,21,6,94819,41434,5304,4,1,0,0
12935,4,7,26165,33664,2278,1,2,1,1
45555,7,5,58854,68868,10651,31,0,0,0
37261,4,4,20047,88443,3229,13,13,1,1
30894,12,5,43789,99969,10318,24,10,1,0
5398,1,3,56204,49862,10929,29,4,0,1
41953,16,3,30476,59911,13359,3,11,1,0
8992,6,6,83640,30219,10376,27,12,0,0
31266,9,4,16876,5679,9332,21,14,1,0
42913,2,2,42623,33275,10361,10,8,1,1
40149,0,2,42400,92410,802,28,17,0,1
20264,17,2,95072,13775,1389,25,11,1,0
49015,0,1,75463,95013,3765,29,4,0,1
1905,11,5,27647,71223,8136,39,11,1,0
44001,23,3,64094,57247,9860,24,14,1,0
21978,1,4,64580,37504,1474,29,10,0,1
37732,7,4,99746,49812,14766,12,1,1,0
24059,8,7,76608,11979,6324,4,6,1,0
24361,19,7,53227,69191,13894,29,14,0,0
35888,15,7,74515,89093,9659,32,17,1,0
4972,9,5,22524,39820,14462,37,7,0,0
1770,3,2,75009,98328,12849,10,7,1,1
1797,20,1,69002,88100,3254,20,9,1,0
22420,15,3,91202,22623,9454,29,7,0,0
21056,14,3,79483,63613,12735,19,9,1,0
36818,1,3,4998,73815,14661,32,1,1,1
22368,7,5,70512,89021,3096,9,6,0,0
48424,7,3,7835,84828,3088,19,19,0,0
33254,13,2,81574,52362,6449,31,4,0,0
42451,0,2,88169,86620,12469,10,5,0,1
41686,21,5,59282,21631,1605,6,12,1,0
36367,15,2,99466,35647,2513,35,7,0,0
2145,6,4,45022,78220,6413,31,12,0,0
23672,17,7,72585,53159,10263,34,8,1,0
35299,2,5,68332,77388,6596,36,9,1,1
4498,12,1,9618,8741,6938,12,15,0,0
42027,18,5,3373,65083,10031,5,9,1,0
3516,11,6,17442,41525,8257,35,14,1,0
41489,2,1,80303,94150,12707,20,11,0,1
17885,21,6,93701,66223,12398,26,18,0,0
16216,6,5,20473,48292,4316,1,19,1,0
3302,8,6,89617,80616,11145,27,8,1,0
613,15,3,1343,25419,12380,9,18,0,0
41173,16,1,14613,91225,14937,18,1,1,0
34393,19,3,82645,45691,4245,15,1,0,0
17965,5,7,49542,69409,8200,23,14,1,1
6950,11,4,93246,82460,12447,5,4,1,0
23888,20,5,67757,10806,1493,21,1,0,0
6536,13,7,16008,21690,14560,21,16,1,0
1549,14,2,66276,10400,7715,31,0,0,0
30902,6,5,72322,46419,1303,7,3,0,0
5900,12,5,80350,17541,11880,39,10,0,0
31558,21,6,35134,50650,14963,3,17,0,0
44510,2,3,2209,67519,12414,18,12,1,1
32633,20,3,29202,41149,8026,37,0,0,0
7163,9,6,28271,27150,2651,29,3,0,0
35909,16,3,62355,47964,10513,24,8,0,0
1712,21,2,30974,96470,5696,13,11,1,0
18091,15,6,22728,89250,6118,21,19,1,0
2731,1,3,95904,75564,3275,37,4,1,1
41920,21,1,49659,44072,7122,22,5,0,0
4667,3,7,83614,36192,9154,28,16,0,1
45969,17,4,38753,61456,11245,22,18,1,0
5646,14,5,47902,20792,12790,31,4,0,0
45420,13,6,69347,53447,4175,31,15,1,0
46488,20,2,86841,60557,8922,30,13,0,0
22788,18,1,72076,9618,8065,30,14,1,0
5917,2,1,96539,54781,12858,37,9,1,1
12638,15,7,75028,29018,3565,20,3,1,0
42452,14,6,42754,80702,9234,17,19,1,0
11569,16,5,6399,73226,11585,26,15,0,0
34221,16,6,36334,71232,9301,26,2,0,0
36923,10,3,61711,41378,2538,33,15,0,0
24669,9,7,21624,89313,14984,21,10,0,0
18529,9,7,86858,59519,5398,29,17,0,0
41354,6,1,53523,67817,4232,23,0,0,0
41326,3,3,16931,14502,14372,38,13,1,1
26592,20,7,80158,50801,1509,25,5,0,0
43342,12,4,71686,78731,10399,31,1,0,0
43465,15,5,66322,34742,11715,23,5,1,0
5472,22,6,54090,79097,7364,26,7,0,0
34765,17,3,13087,32310,9006,15,17,1,0
16856,21,5,2185,15343,980,39,6,1,0
22454,20,3,97381,84925,11720,23,5,0,0
17101,2,6,45084,6850,8677,30,16,0,1
16249,10,2,52562,73872,631,13,3,1,0
7226,3,3,55867,57791,10988,21,2,0,1
16540,6,2,22485,22637,8607,29,16,1,0
37939,9,3,25126,43250,451,23,15,0,0
18668,3,1,3400,37590,11225,12,12,1,1
30169,1,1,39920,78517,8056,31,17,1,1
35278,0,6,18682,42917,11127,4,10,1,1
48487,17,7,97824,51229,8831,38,2,1,0
1153,23,4,17066,63824,10427,31,19,0,0
22045,13,2,54451,44923,765,11,15,1,0
11611,10,5,11963,35504,10702,4,19,0,0
27852,11,3,39091,6967,6175,25,19,1,0
20714,6,3,4806,87819,11086,37,9,0,0
23506,20,6,22889,93836,4133,2,17,0,0
19312,1,1,98904,8095,6012,24,12,0,1
41698,9,7,86072,38184,14955,18,0,1,0
26799,16,7,65415,49265,13633,37,6,0,0
20826,4,6,85096,25311,4624,4,16,0,1
12045,7,6,70332,25529,6351,28,0,0,0
19335,16,4,27058,84086,9536,14,12,0,0
3128,9,5,67944,45964,6336,30,6,0,0
46691,5,6,99630,59789,13941,29,6,0,1
16062,17,5,37809,6026,11764,12,4,1,0
44216,4,7,59760,37004,7638,9,15,1,1
37844,20,7,95867,84655,2868,19,10,0,0
49517,14,5,5800,36014,7049,9,14,1,0
1563,12,5,12793,52774,10355,29,0,1,0
4237,5,4,61017,88929,14517,7,4,1,1
5584,13,6,39476,38199,4100,8,0,1,0
35194,19,6,86570,94239,3012,18,4,0,0
35603,0,5,32555,43147,14884,6,16,1,1
27107,14,4,50767,55385,13483,35,15,0,0
45585,18,7,71254,49054,6942,7,18,0,0
49170,20,3,36548,82079,4270,12,13,1,0
32844,11,3,76487,49474,6530,5,19,1,0
6507,14,2,16628,90250,14160,36,14,0,0
33053,8,6,94748,59642,238,31,19,0,0
47015,14,3,98244,41715,10370,29,4,0,0
28180,8,5,48472,72822,5263,18,16,0,0
11857,5,5,31913,15341,11149,10,11,1,1
2661,12,7,61876,47400,9895,37,12,0,0
26548,15,6,73228,52288,11079,35,2,1,0
38696,23,7,25165,90107,6696,34,19,1,0
22296,5,1,54952,70071,11380,33,11,1,1
12943,2,6,51376,53184,7185,14,5,0,1
21157,11,5,59094,13855,7781,33,17,0,0
9466,15,1,95053,63748,11507,16,10,1,0
36291,20,4,2755,57862,831,2,18,0,0
42217,10,1,66096,57437,11969,33,11,1,0
9399,11,6,49950,57961,14555,33,5,0,0
223,4,7,27080,96785,5045,4,17,1,1
31797,19,6,98831,14574,8368,35,17,0,0
6949,3,1,17421,76800,14588,24,9,1,1
14572,14,4,28878,47425,7794,35,9,0,0
21658,1,2,13876,28927,12530,4,2,0,1
15914,1,3,61830,16744,11702,20,16,1,1
23973,1,1,39258,43477,14265,12,13,0,1
22510,11,6,99698,37876,6722,32,3,1,0
28826,0,2,59286,58284,4843,2,19,0,1
13163,1,1,29087,96383,11798,15,3,1,1
7949,23,3,95960,2510,13217,33,16,1,0
45854,3,7,58494,92122,3027,18,13,0,1
41521,1,7,10676,28889,2285,15,9,1,1
23844,12,2,20309,36711,6621,14,4,1,0
15225,21,7,15455,27195,10677,13,4,0,0
4355,15,1,35116,12517,1648,35,12,1,0
2696,18,2,1131,65269,12706,7,17,0,0
14395,12,5,17828,85245,886,2,7,0,0
38041,11,3,16312,83994,1371,1,10,0,0
42166,21,4,64317,34572,10614,31,12,1,0
1118,13,2,79379,97129,13972,38,4,1,0
33838,4,4,77488,91667,5884,11,4,0,1
14067,14,1,57974,38898,10280,8,0,1,0
45727,7,1,97784,26994,8778,5,1,0,0
22529,9,6,65817,22023,3836,29,17,0,0
2597,20,7,46689,94121,13563,21,2,1,0
646,6,3,19330,56767,5137,12,17,0,0
48038,1,5,60426,30624,2081,27,10,0,1
32038,16,5,98312,87353,2839,18,11,1,0
49086,23,1,96208,98348,11271,8,3,1,0
6449,1,4,89791,77650,14421,26,9,1,1
7193,8,1,84721,71548,3587,24,7,0,0
20600,1,2,45258,19507,3765,32,13,0,1
27175,4,4,13645,19674,12578,27,12,0,1
8591,15,5,65310,4066,2810,1,5,1,0
44997,6,6,77042,14198,966,14,1,0,0
48131,18,2,48437,6444,3569,19,12,0,0
7171,0,4,10122,47676,8201,10,2,0,1
11681,23,5,13525,23796,12406,20,2,0,0
45999,18,2,70398,76014,12206,17,1,1,0
25289,6,2,89467,92833,9229,17,15,1,0
20527,15,3,75552,15650,2183,5,19,1,0
3334,6,4,4623,34860,2737,39,10,1,0
24434,17,4,96917,8994,13015,7,0,1,0
47776,1,6,67173,53139,3505,5,11,1,1
1407,9,5,68818,79405,1499,26,0,0,0
38616,0,1,54738,91256,12475,26,6,1,1
42357,21,1,59604,46990,12857,16,2,0,0
42595,13,5,18276,72826,5656,10,15,1,0
12397,17,5,27012,23865,2146,4,3,0,0
18511,3,5,70309,97332,14491,6,4,0,1
31138,4,2,15639,45836,3007,7,8,1,1
30561,22,7,2392,64183,2301,11,16,0,0
24116,1,5,21251,9202,7927,32,8,1,1
18052,17,2,57442,97260,1619,10,3,1,0
40139,1,4,28287,27604,13200,34,1,1,1
21938,21,3,16410,21893,13732,12,6,1,0
19540,3,6,19874,96002,6752,20,13,1,1
25928,10,4,12203,67456,6785,14,19,1,0
21790,12,4,78591,32115,9098,2,10,1,0
9485,17,3,79502,21386,6744,30,0,0,0
7611,7,7,18569,14483,13233,14,15,0,0
14119,5,1,63269,83333,6269,36,19,0,1
9881,7,7,13915,5530,13027,21,10,0,0
22413,14,5,4666,34444,851,24,15,1,0
49890,6,4,583,70860,4764,30,4,0,0
40620,12,1,8547,20901,4509,14,3,0,0
42552,8,5,97342,10751,8435,12,16,0,0
4296,11,5,80234,40196,1067,3,10,0,0
8176,9,2,86796,49759,12979,11,8,1,0
6270,21,7,36655,35196,145,22,17,0,0
44684,22,1,66303,25958,334,13,8,0,0
21111,6,2,96925,80890,13188,23,0,0,0
18855,18,3,5623,6150,5632,39,10,0,0
2824,12,1,54008,6718,5549,24,16,0,0
17227,1,1,96159,43415,1253,8,14,1,1
7075,3,4,11882,10319,6265,17,18,1,1
7951,19,7,7909,86340,6977,27,13,1,0
15342,16,6,53879,89283,10918,7,19,0,0
18147,12,4,20006,13603,10450,28,19,1,0
35564,13,4,90222,34149,4323,5,5,1,0
20596,10,1,13988,15371,2731,18,18,1,0
7366,4,5,43596,44806,12174,5,18,0,1
38372,11,2,90902,13994,5347,9,17,0,0
29877,23,6,69909,60064,13159,20,17,1,0
7898,10,1,95646,79903,12627,28,12,1,0
47116,0,5,30337,44044,7955,37,3,1,1
12473,14,6,10778,85863,5813,16,14,0,0
28890,22,4,75629,51575,11987,2,5,0,0
40453,14,6,11811,23080,1302,37,7,1,0
18569,11,7,14348,19220,9489,34,3,0,0
48552,21,2,52742,92337,9641,20,15,0,0
6025,21,2,40418,83236,10407,5,11,0,0
39987,8,7,75890,60279,5824,30,12,1,0
10769,2,5,87585,40867,11367,1,5,0,1
13083,23,2,82186,24882,1465,18,19,1,0
23696,2,1,10208,19353,4177,6,11,1,1
3081,6,7,90921,9411,3497,11,7,0,0
17737,18,6,39045,40406,11414,5,9,0,0
7208,18,7,52102,79683,1990,37,11,0,0
18256,7,5,95914,42323,1951,22,11,0,0
15112,0,3,45585,51687,3926,18,19,1,1
46248,12,5,5278,48182,2635,23,18,1,0
13335,8,7,27007,63203,6375,12,13,1,0
3061,11,5,29967,7943,4059,25,2,1,0
15036,5,5,9710,66056,3479,25,19,1,1
37967,21,4,38797,41828,3156,11,6,0,0
11142,10,6,1938,79799,3758,8,18,1,0
37082,13,5,95902,35700,8837,16,0,0,0
33546,3,7,50474,34940,2451,4,18,1,1
2515,9,2,95139,84533,11031,37,13,1,0
48264,9,7,16918,78845,8730,25,7,0,0
45422,2,7,5640,80441,8260,39,13,1,1
19502,8,2,64651,64905,13506,39,14,1,0
32412,3,2,14243,17639,7667,32,5,0,1
23882,12,2,44186,97092,2369,8,2,0,0
4556,18,3,19705,35430,13460,15,13,0,0
3656,7,3,90407,4055,3843,31,5,0,0
9091,15,3,55168,63994,9443,15,11,1,0
20188,18,1,79446,53676,12679,32,2,0,0
37970,9,3,98242,54488,3061,7,2,1,0
2971,1,5,1214,81145,9725,7,18,0,1
339,9,7,64978,53056,4660,10,3,0,0
17297,9,4,77214,89330,11129,30,17,1,0
38469,2,1,95300,43504,4505,22,0,0,1
6273,3,1,81529,76315,559,23,10,1,1
43114,15,2,54372,89900,4484,21,8,0,0
27962,7,3,75301,62815,6244,32,2,0,0
28033,23,3,85381,19551,10767,6,16,1,0
32418,3,7,64053,40339,7223,39,18,1,1
8544,2,2,70335,63106,9215,9,5,0,1
7369,22,6,78677,26618,10594,35,0,1,0
9083,12,5,10248,55249,9911,4,6,0,0
25438,22,5,54892,45752,11512,33,17,0,0
12840,21,7,57565,20092,1062,35,5,0,0
32740,19,3,43623,61281,10938,5,4,1,0
36295,20,1,43251,43009,2321,5,12,0,0
10983,14,4,58397,18817,8763,29,18,1,0
49020,12,6,16793,9599,3356,33,0,1,0
17804,13,7,84718,63402,3231,1,4,0,0
26659,12,5,30848,22687,1818,27,2,0,0
25919,12,6,36024,66090,6200,12,10,0,0
37158,2,5,37635,17380,5923,15,15,0,1
49832,19,5,85722,81439,2733,16,4,1,0
26388,23,3,26398,40830,14879,20,12,0,0
40044,17,7,81177,48794,13922,17,9,1,0
32360,4,3,23909,87983,2174,28,3,0,1
44047,8,5,66778,30920,2039,1,6,1,0
10238,14,2,72796,13103,11433,25,11,1,0
16169,6,6,52094,30475,10038,28,18,0,0
2605,2,7,73135,9295,3673,37,7,0,1
34548,4,1,80369,87328,11324,22,2,0,1
8747,19,7,45068,5413,2840,16,5,1,0
22922,22,6,55280,10052,5034,14,14,0,0
42366,19,1,22664,51018,11431,25,1,1,0
44763,14,5,12681,13674,4619,6,5,0,0
41497,2,1,53741,5997,9741,16,19,1,1
46195,11,6,54177,99370,9122,1,9,0,0
41049,10,4,28997,30779,13710,8,6,0,0
2438,9,4,81397,89484,13955,13,4,1,0
31578,5,2,65991,37262,7986,4,8,1,1
26913,9,7,45918,47655,10200,9,2,0,0
21002,5,3,73094,37059,13238,7,11,0,1
19872,20,6,20920,39250,12502,7,13,0,0
17445,17,5,13692,99716,4755,9,19,0,0
47134,13,4,42742,59059,14587,28,6,0,0
49995,16,2,14310,74448,764,14,10,0,0
47387,3,3,44124,63777,3595,7,17,1,1
16915,17,7,38974,56098,8839,12,15,1,0
36060,11,7,34591,58275,1566,30,15,1,0
39537,19,1,33392,28717,13288,31,17,1,0
42198,6,2,1133,83441,9757,3,14,1,0
23371,9,4,42066,79796,5782,22,17,1,0
47311,22,2,49696,68187,9762,15,2,0,0
44006,10,5,56208,25331,9404,4,9,1,0
32920,20,3,78818,20840,10480,31,1,0,0
34880,7,4,63504,58780,8505,30,8,0,0
6014,3,5,78178,74881,6788,4,9,0,1
26882,11,4,40662,35255,6374,28,19,1,0
38376,18,3,41746,18432,13391,30,14,1,0
27716,23,7,36109,462,13810,27,7,0,0
16015,20,3,43956,482,14868,17,5,1,0
45931,5,7,27190,59571,4908,15,7,1,1
9290,13,7,93571,79886,780,26,9,1,0
14629,13,1,52433,7604,2305,35,14,0,0
13180,18,2,77681,39362,12392,25,15,0,0
2900,8,4,21065,59810,14718,12,0,1,0
39066,19,6,96085,15835,5495,8,17,1,0
30328,15,6,52182,655,4883,9,18,0,0
7330,15,7,79527,70455,1834,15,1,0,0
27367,19,6,49612,94012,5473,12,19,0,0
18670,19,7,44869,12322,4258,17,15,0,0
49879,21,1,55052,59653,9864,17,14,0,0
34874,20,2,5882,87386,1273,4,18,0,0
39904,20,3,87228,86107,9817,10,17,0,0
11928,15,4,33443,47319,13469,1,4,1,0
38696,15,5,15745,36598,6305,36,7,1,0
22148,13,3,47046,14301,10303,27,4,1,0
4739,16,4,29638,55909,11838,23,18,0,0
37005,8,2,32865,4010,14997,6,16,0,0
47160,7,4,80291,69493,14949,33,12,0,0
20023,18,3,10514,29721,847,32,16,1,0
24817,17,2,8367,77186,12023,2,6,1,0
575,12,5,73168,18878,406,6,9,1,0
5046,9,6,36523,87037,8143,1,1,0,0
20928,2,7,88244,27843,3558,24,16,0,1
36155,19,7,72031,86965,2454,30,5,0,0
23835,4,2,2455,49034,14169,23,2,1,1
25807,11,5,13388,10575,14942,32,4,1,0
3147,0,4,86851,88491,6245,29,11,1,1
14923,2,5,77154,959,9448,27,18,1,1
19336,2,6,93967,21721,6800,21,10,0,1
29803,6,6,55134,27464,13714,34,10,1,0
34630,11,2,37104,88313,4104,1,2,1,0
27058,7,2,22527,33906,12587,31,19,0,0
14419,14,6,33340,98927,11312,30,14,0,0
18612,18,6,45282,87876,2727,31,9,0,0
7921,0,3,40834,56066,14778,6,8,0,1
19727,12,7,26108,72385,5013,29,18,1,0
45920,23,2,82676,1629,1983,26,17,1,0
12713,19,3,72022,63264,5803,27,4,1,0
39816,23,2,87647,78959,323,19,3,1,0
9994,3,3,94694,49236,1089,27,1,1,1
7595,22,7,81756,73123,13784,31,14,0,0
39571,15,4,48431,49879,9357,38,17,0,0
49576,14,6,74040,57005,418,2,18,1,0
23168,1,5,94872,2488,12537,34,16,0,1
16983,9,6,43266,89532,13343,36,10,0,0
7696,23,7,42262,26615,1027,24,8,0,0
16544,13,2,78759,20817,8558,11,17,0,0
2984,0,1,29626,4469,4148,12,0,0,1
14447,22,3,98363,62443,14452,6,11,0,0
27467,1,7,62599,30527,5495,31,3,1,1
22486,8,2,68132,93392,10565,11,5,0,0
6067,16,7,50147,12400,10074,26,8,1,0
12782,19,4,74836,26092,10026,16,2,0,0
12637,17,2,85327,71250,779,6,2,1,0
30353,23,3,85142,82015,3736,15,4,0,0
34389,13,7,51754,91396,2097,19,10,0,0
25544,3,6,43375,16265,9823,14,12,1,1
20080,9,6,7738,86420,8004,11,5,1,0
15947,22,2,43985,35654,4113,37,17,0,0
9309,20,6,45315,21657,10456,31,18,0,0
4448,0,4,41112,23434,8951,13,1,1,1
38753,10,4,6185,72135,1117,11,1,1,0
33241,19,4,50533,40846,9903,33,5,0,0
22785,5,6,69639,78961,12712,37,7,0,1
22530,13,1,57381,40657,7412,31,9,0,0
43795,16,5,40055,49651,7128,1,9,0,0
12823,12,6,26834,61613,14383,22,10,0,0
28092,23,1,95346,66584,5016,2,0,1,0
41132,7,3,57154,93801,6039,2,1,1,0
46557,0,2,75491,65581,6328,21,10,0,1
1459,15,3,15021,94269,13690,4,7,1,0
36761,21,7,79392,62550,5344,36,1,1,0
24651,16,2,63995,34867,13492,22,7,1,0
43841,13,5,4942,91055,12372,23,11,1,0
8180,7,5,83931,83265,13608,13,16,0,0
23631,11,3,13917,10863,6870,3,9,1,0
45711,22,7,72314,47291,4459,26,7,1,0
31853,19,6,9385,93918,14691,29,3,0,0
21598,21,7,43121,21387,7809,5,1,0,0
6342,10,3,2966,28233,12435,22,18,1,0
41448,15,7,63092,79228,6771,20,1,0,0
23291,21,5,76516,19622,2191,32,10,1,0
35891,14,4,46313,94937,8210,11,16,1,0
43484,21,5,7593,80713,5016,38,6,1,0
16931,8,6,68529,52836,3687,15,9,0,0
15495,20,1,36797,13504,6605,20,6,0,0
40480,1,4,12663,80124,2473,8,13,1,1
13951,18,3,11984,98459,7912,12,4,0,0
26549,6,7,62096,93386,9592,23,5,1,0
44668,2,3,20344,94459,13729,18,14,1,1
24104,6,4,44154,1425,7991,26,1,0,0
49381,13,7,43587,15638,4037,20,18,1,0
39090,1,6,52134,19271,9622,21,0,0,1
44657,9,4,41262,92566,10850,16,14,1,0
36761,4,3,78622,29317,7762,14,11,1,1
9947,22,6,88875,95594,13568,18,17,1,0
14009,21,7,32079,4356,10388,15,16,1,0
44101,19,4,62084,39177,11269,33,9,0,0
17624,18,5,73566,91,14134,2,0,0,0
2841,2,7,87628,45646,7895,4,1,1,1
7907,1,5,46704,33142,5790,22,19,0,1
13533,16,6,21985,6057,6058,5,14,1,0
45808,13,5,51478,16188,9172,28,4,1,0
13254,15,7,66235,38857,3473,22,9,0,0
20768,13,2,1002,58138,8053,4,2,0,0
33607,5,3,70592,39697,2273,22,12,1,1
35879,17,6,86186,90898,5649,30,11,1,0
46047,16,4,93944,76450,9962,16,19,1,0
45152,8,3,30896,45684,2518,32,12,1,0
40502,23,5,74869,27867,1320,14,12,1,0
35628,5,7,73039,87296,11553,3,6,0,1
47646,23,4,76249,37433,9985,15,10,0,0
6781,22,6,47667,47290,11925,22,15,1,0
30033,16,1,16711,78977,13530,36,10,1,0
11181,18,4,98116,18344,6719,11,5,0,0
907,14,2,77712,70041,3450,11,3,1,0
34301,9,5,63195,21114,5658,4,3,1,0
8662,20,6,74348,29357,13989,23,1,1,0
9182,4,3,8828,63221,8841,19,8,1,1
43271,20,2,39489,70111,3978,30,9,1,0
7974,4,6,24046,98062,11904,30,11,1,1
29535,2,2,72764,67252,7763,7,12,1,1
26355,14,6,75750,99880,8510,30,8,1,0
2334,0,4,19881,81663,7915,17,3,1,1
31265,19,4,52806,72536,1508,22,13,1,0
16995,17,4,48730,34528,10611,35,11,1,0
10611,13,6,58938,35459,9391,7,13,0,0
45969,16,4,42362,37731,7594,38,3,1,0
19896,0,7,41679,10267,3716,22,6,1,1
35005,3,3,48107,20687,5461,13,14,0,1
39390,23,7,12718,63684,11530,34,8,0,0
3269,17,4,8874,94595,8051,11,18,0,0
12183,22,1,91136,39545,10152,32,7,1,0
27855,14,4,96160,18745,12707,34,3,1,0
11341,8,5,82303,12001,2839,8,19,1,0
27096,19,5,37126,95155,13325,25,4,0,0
8319,18,4,84018,78390,2156,8,18,0,0
456,14,2,89616,38283,3220,5,0,0,0
42087,7,3,98601,87826,5969,28,9,0,0
818,1,2,98813,4052,4773,9,15,1,1
40707,6,4,86177,83941,14553,7,5,1,0
11991,17,5,95145,41108,2381,5,7,0,0
2288,10,6,79380,40640,10836,36,15,0,0
22167,21,3,28065,78641,3445,3,9,0,0
18691,13,6,19974,28488,2707,30,5,0,0
7344,9,5,29384,83495,13746,21,10,1,0
6458,5,4,15472,73230,2848,37,10,1,1
47099,21,3,72861,16425,4247,37,8,1,0
31947,1,2,51169,20560,13090,13,5,1,1
49337,19,2,66446,85748,8917,39,4,0,0
18361,17,5,27703,12655,7745,38,16,0,0
42489,7,1,66816,52408,9064,27,10,0,0
39378,11,7,10024,13162,6642,35,6,1,0
38109,2,7,48461,97306,5853,6,0,1,1
4085,19,3,82310,33170,510,37,18,1,0
27440,18,1,35253,49421,11540,28,9,0,0
22694,12,1,58080,78736,9186,5,14,0,0
40211,1,1,94302,934,482,31,18,0,1
33394,21,6,60131,80476,8229,30,16,1,0
1716,13,1,76392,89226,7083,23,5,0,0
19153,6,3,84472,45662,2227,12,11,0,0
22353,20,4,69177,92783,7480,2,13,1,0
34499,22,1,15614,87846,8560,7,9,0,0
35307,12,5,59767,14122,10364,20,8,0,0
38629,8,1,85087,36690,7151,35,3,1,0
29139,17,4,57185,67077,6658,32,8,1,0
43129,15,2,33273,12324,4421,21,9,0,0
32308,18,3,75980,88242,4344,11,3,1,0
38709,15,2,32183,39140,6292,4,17,0,0
44216,8,5,84869,17179,7822,29,12,0,0
48287,22,2,12217,63898,11182,20,13,0,0
26272,4,6,38089,10688,3041,20,18,0,1
27979,22,4,41604,9889,3103,24,1,1,0
47195,8,4,39750,34979,13980,29,10,1,0
29403,19,5,28954,61911,3006,27,7,1,0
28012,21,3,6564,78569,835,35,0,0,0
5410,0,2,8495,4066,5568,18,5,1,1
4315,6,7,25960,23186,11017,3,18,1,0
12564,1,7,26892,18665,152,13,11,0,1
2956,17,3,84777,30595,2382,19,2,0,0
29833,3,7,38638,79894,14766,19,0,1,1
30217,9,7,79245,10260,9694,10,9,1,0
22209,3,3,77654,10732,5231,27,16,0,1
9162,10,2,75131,3763,9034,2,11,0,0
25142,23,7,70288,38983,5490,26,15,1,0
31812,17,1,47743,80305,12888,11,12,1,0
33970,3,1,58848,84382,11109,15,1,0,1
43724,17,3,24406,61600,8450,4,4,0,0
6317,12,3,16219,34164,1353,1,2,1,0
47604,15,4,17000,21359,14288,4,7,1,0
19351,17,7,19700,57879,6671,1,12,1,0
2413,12,1,42393,20663,14614,30,19,1,0
32261,8,5,4457,29933,5978,37,15,0,0
30946,13,2,91449,62185,3298,6,9,0,0
19078,2,1,30239,99123,11964,20,2,0,1
14260,13,3,77039,36175,12849,3,5,0,0
48865,8,4,87347,67882,977,3,12,0,0
16329,7,1,48443,43029,2109,16,2,1,0
39617,6,2,92699,4073,1491,11,10,0,0
10244,2,2,16056,84811,10501,12,5,0,1
22263,3,3,53101,97865,11306,9,17,0,1
33179,10,4,20652,10207,4781,34,4,1,0
35639,0,3,30917,30541,9768,18,12,0,1
2711,17,4,11349,97559,6255,29,5,1,0
45654,16,1,27155,39000,7648,26,6,0,0
25115,7,3,94725,30614,12737,16,5,1,0
754,1,1,67551,77507,7696,20,12,0,1
8364,9,6,79344,48509,3531,13,5,1,0
8464,6,1,1166,24292,13283,16,14,1,0
31656,16,7,8800,21814,9085,26,10,1,0
29977,3,2,36515,67073,12991,1,5,0,1
48168,3,1,64484,98830,1316,19,13,1,1
343,6,2,51966,67919,12370,38,8,1,0
27565,23,3,14986,13079,14809,4,7,1,0
4091,19,6,73557,39483,5893,31,3,1,0
547,5,2,23554,72421,13343,8,3,0,1
14046,18,7,48862,82246,1273,36,6,1,0
47043,12,6,55583,48276,13689,23,6,0,0
1557,11,6,99962,98884,6088,19,11,0,0
14721,19,3,48464,45290,13750,15,3,1,0
33983,21,6,32209,31430,5203,6,12,1,0
2548,13,2,64221,90063,9681,33,0,1,0
18958,4,5,91112,99853,11475,22,17,1,1
35992,23,5,14505,54305,1752,10,13,1,0
44503,14,7,85183,46632,8635,34,14,1,0
17842,9,1,99749,8883,6630,10,7,0,0
34055,8,5,33773,49679,3449,6,13,0,0
24578,11,6,40472,79561,7284,17,5,0,0
17620,17,1,25619,80274,11866,13,0,0,0
15084,5,4,65213,90722,2941,33,7,1,1
9399,19,5,31221,94719,12298,28,7,1,0
48445,19,2,70196,1435,14017,13,8,0,0
10901,20,3,99406,81092,10352,12,7,0,0
40890,2,7,62418,645,1454,37,6,0,1
7405,4,7,24941,47474,745,18,0,1,1
48564,10,2,98681,18628,6267,2,15,0,0
34018,9,2,28391,10018,12224,33,4,0,0
28788,10,3,62100,37478,12674,36,18,0,0
18027,2,5,38936,11818,5606,24,2,0,1
39167,23,6,51850,14184,6041,27,17,0,0
20648,19,6,48337,54513,5856,6,17,0,0
11243,20,4,26547,84090,2400,15,19,0,0
36889,11,6,58395,2559,4916,5,11,1,0
19897,15,1,35613,25577,3846,11,11,1,0
1152,1,1,21655,60809,10271,19,2,0,1
45602,7,2,85421,30808,5100,25,12,0,0
16631,13,4,56419,25834,4755,11,17,0,0
6797,0,3,83682,21795,13075,32,3,0,1
6883,4,4,74694,42748,14206,35,9,0,1
